,index,split
36870,69861,validate
36871,69862,validate
36872,69863,validate
36873,69864,validate
36874,69865,validate
36875,69866,train
36876,69867,train
36877,69869,train
36878,69870,train
36879,69871,train
36880,69873,train
36881,69875,train
36882,69877,train
36883,69878,train
36884,69879,test
36885,69882,validate
36886,69884,train
36887,69885,train
36888,69886,test
36889,69887,test
36890,69891,train
36891,69892,train
36892,69896,train
36893,69898,train
36894,69899,train
36895,69900,train
36896,69901,train
36897,69902,test
36898,69904,train
36899,69906,train
36900,69907,train
36901,69908,train
36902,69915,test
36903,69919,train
36904,69920,test
36905,69924,train
36906,69932,train
36907,69934,validate
36908,69935,validate
36909,69936,validate
36910,69937,train
36911,69939,train
36912,69940,train
36913,69941,train
36914,69948,train
36915,69951,train
36916,69953,train
36917,69955,train
36918,69962,test
36919,69963,train
36920,69965,test
36921,69966,test
36922,69977,train
36923,69978,train
36924,69979,train
36925,69980,train
36926,69981,train
36927,69982,train
36928,69983,train
36929,69984,train
36930,69985,train
36931,69986,train
36932,69987,train
36933,69988,train
36934,69989,train
36935,69990,train
36936,69991,train
36937,69992,train
36938,69993,train
36939,69994,train
36940,69995,train
36941,69998,test
36942,70000,test
36943,70009,train
36944,70011,test
36945,70015,train
36946,70017,train
36947,70018,train
36948,70019,train
36949,70020,train
36950,70021,train
36951,70022,train
36952,70023,train
36953,70026,validate
36954,70028,validate
36955,70029,train
36956,70031,train
36957,70033,validate
36958,70036,test
36959,70037,test
36960,70038,test
36961,70039,test
36962,70040,test
36963,70041,test
36964,70042,test
36965,70043,test
36966,70048,train
36967,70050,validate
36968,70051,validate
36969,70052,validate
36970,70053,validate
36971,70054,validate
36972,70057,validate
36973,70058,validate
36974,70059,validate
36975,70060,validate
36976,70061,validate
36977,70063,validate
36978,70064,validate
36979,70065,validate
36980,70066,validate
36981,70067,validate
36982,70068,validate
36983,70069,validate
36984,70070,validate
36985,70071,validate
36986,70072,validate
36987,70073,train
36988,70074,train
36989,70075,train
36990,70076,train
36991,70077,train
36992,70078,train
36993,70079,train
36994,70080,validate
36995,70081,validate
36996,70083,validate
36997,70084,validate
36998,70085,validate
36999,70086,validate
37000,70087,validate
37001,70088,validate
37002,70089,validate
37003,70090,validate
37004,70091,validate
37005,70092,validate
37006,70093,validate
37007,70094,validate
37008,70095,validate
37009,70096,validate
37010,70099,train
37011,70101,train
37012,70102,validate
37013,70103,validate
37014,70105,validate
37015,70106,train
37016,70108,train
37017,70109,train
37018,70110,train
37019,70111,train
37020,70112,train
37021,70113,train
37022,70115,train
37023,70117,train
37024,70118,train
37025,70119,train
37026,70120,train
37027,70121,train
37028,70122,train
37029,70123,train
37030,70124,train
37031,70125,train
37032,70126,train
37033,70127,train
37034,70128,train
37035,70129,train
37036,70130,train
37037,70131,train
37038,70132,train
37039,70134,train
37040,70136,train
37041,70137,train
37042,70138,train
37043,70139,train
37044,70140,train
37045,70141,train
37046,70144,test
37047,70145,train
37048,70146,train
37049,70147,train
37050,70148,train
37051,70149,train
37052,70150,train
37053,70151,train
37054,70152,train
37055,70153,train
37056,70154,train
37057,70155,train
37058,70156,train
37059,70157,train
37060,70158,train
37061,70159,train
37062,70160,train
37063,70161,train
37064,70162,train
37065,70163,validate
37066,70165,validate
37067,70166,validate
37068,70167,validate
37069,70168,validate
37070,70172,train
37071,70180,train
37072,70181,train
37073,70182,train
37074,70183,train
37075,70184,train
37076,70188,train
37077,70193,train
37078,70196,train
37079,70198,train
37080,70200,train
37081,70201,train
37082,70203,test
37083,70205,test
37084,70206,test
37085,70207,test
37086,70208,test
37087,70209,test
37088,70210,test
37089,70211,train
37090,70217,train
37091,70219,train
37092,70220,train
37093,70221,train
37094,70222,train
37095,70223,train
37096,70224,train
37097,70225,train
37098,70226,test
37099,70228,test
37100,70229,test
37101,70230,test
37102,70231,test
37103,70232,test
37104,70233,test
37105,70241,test
37106,70243,test
37107,70245,train
37108,70246,validate
37109,70248,validate
37110,70250,validate
37111,70251,validate
37112,70252,validate
37113,70261,train
37114,70262,train
37115,70263,train
37116,70264,test
37117,70266,train
37118,70268,train
37119,70270,train
37120,70272,train
37121,70274,train
37122,70276,train
37123,70277,train
37124,70278,train
37125,70279,train
37126,70280,test
37127,70281,test
37128,70288,train
37129,70302,test
37130,70306,test
37131,70310,test
37132,70313,test
37133,70314,test
37134,70318,train
37135,70322,train
37136,70324,train
37137,70325,train
37138,70326,test
37139,70327,train
37140,70329,train
37141,70331,train
37142,70333,validate
37143,70334,validate
37144,70335,train
37145,70337,train
37146,70339,train
37147,70341,train
37148,70342,train
37149,70343,train
37150,70344,test
37151,70345,validate
37152,70347,train
37153,70348,train
37154,70349,test
37155,70374,train
37156,70376,train
37157,70378,train
37158,70379,train
37159,70380,train
37160,70381,train
37161,70382,train
37162,70383,train
37163,70384,test
37164,70385,train
37165,70386,train
37166,70387,validate
37167,70389,test
37168,70390,train
37169,70391,train
37170,70392,train
37171,70393,train
37172,70394,train
37173,70396,test
37174,70398,train
37175,70399,train
37176,70404,train
37177,70405,train
37178,70407,train
37179,70409,train
37180,70410,train
37181,70412,train
37182,70414,train
37183,70416,train
37184,70418,train
37185,70420,train
37186,70422,train
37187,70424,train
37188,70433,train
37189,70435,train
37190,70436,train
37191,70437,train
37192,70438,train
37193,70439,train
37194,70440,train
37195,70441,train
37196,70442,train
37197,70443,test
37198,70445,train
37199,70446,train
37200,70447,train
37201,70448,train
37202,70449,train
37203,70450,train
37204,70451,train
37205,70452,train
37206,70463,train
37207,70467,validate
37208,70469,validate
37209,70470,validate
37210,70472,train
37211,70474,train
37212,70475,train
37213,70476,train
37214,70478,train
37215,70479,train
37216,70480,train
37217,70482,train
37218,70484,train
37219,70485,train
37220,70487,train
37221,70488,train
37222,70489,train
37223,70490,train
37224,70492,train
37225,70493,train
37226,70494,train
37227,70495,train
37228,70496,train
37229,70497,validate
37230,70499,validate
37231,70508,test
37232,70509,train
37233,70511,train
37234,70512,train
37235,70513,train
37236,70515,train
37237,70516,train
37238,70518,train
37239,70519,train
37240,70521,train
37241,70523,train
37242,70524,train
37243,70525,train
37244,70526,train
37245,70527,train
37246,70528,train
37247,70529,test
37248,70530,train
37249,70532,validate
37250,70533,validate
37251,70534,validate
37252,70535,validate
37253,70536,validate
37254,70537,validate
37255,70538,train
37256,70544,test
37257,70546,test
37258,70548,test
37259,70550,test
37260,70551,test
37261,70552,test
37262,70553,test
37263,70554,validate
37264,70556,validate
37265,70577,train
37266,70579,train
37267,70581,train
37268,70586,train
37269,70587,train
37270,70589,train
37271,70591,train
37272,70592,train
37273,70595,test
37274,70597,test
37275,70598,test
37276,70599,test
37277,70602,train
37278,70605,validate
37279,70607,validate
37280,70609,validate
37281,70610,validate
37282,70611,validate
37283,70612,validate
37284,70613,validate
37285,70614,validate
37286,70615,test
37287,70616,test
37288,70617,test
37289,70618,test
37290,70619,test
37291,70620,test
37292,70623,train
37293,70625,train
37294,70627,train
37295,70632,train
37296,70634,test
37297,70636,test
37298,70637,test
37299,70638,test
37300,70639,test
37301,70640,test
37302,70641,train
37303,70643,train
37304,70644,train
37305,70646,train
37306,70648,train
37307,70650,train
37308,70651,train
37309,70652,train
37310,70654,train
37311,70655,train
37312,70656,train
37313,70657,train
37314,70658,train
37315,70660,train
37316,70662,test
37317,70663,train
37318,70664,test
37319,70665,test
37320,70667,test
37321,70668,test
37322,70669,test
37323,70670,train
37324,70671,train
37325,70672,train
37326,70673,train
37327,70674,train
37328,70675,train
37329,70676,test
37330,70677,test
37331,70679,train
37332,70680,train
37333,70681,test
37334,70683,test
37335,70684,test
37336,70685,test
37337,70686,test
37338,70688,test
37339,70689,test
37340,70690,train
37341,70696,test
37342,70697,test
37343,70698,test
37344,70699,test
37345,70700,test
37346,70712,train
37347,70714,train
37348,70720,train
37349,70722,train
37350,70724,train
37351,70725,train
37352,70726,train
37353,70727,train
37354,70728,train
37355,70729,train
37356,70734,train
37357,70736,train
37358,70737,train
37359,70738,train
37360,70739,train
37361,70740,train
37362,70741,train
37363,70742,train
37364,70744,test
37365,70746,test
37366,70748,test
37367,70750,test
37368,70752,test
37369,70754,test
37370,70755,validate
37371,70756,train
37372,70757,train
37373,70760,test
37374,70762,train
37375,70764,train
37376,70775,test
37377,70776,test
37378,70779,train
37379,70781,test
37380,70782,test
37381,70784,test
37382,70786,train
37383,70787,train
37384,70788,train
37385,70790,train
37386,70792,test
37387,70794,test
37388,70795,test
37389,70796,test
37390,70797,test
37391,70798,test
37392,70799,test
37393,70800,test
37394,70801,test
37395,70802,test
37396,70803,test
37397,70804,test
37398,70805,test
37399,70806,test
37400,70807,train
37401,70809,train
37402,70810,train
37403,70811,test
37404,70812,test
37405,70813,test
37406,70814,test
37407,70815,validate
37408,70817,train
37409,70819,train
37410,70820,train
37411,70821,train
37412,70822,validate
37413,70824,train
37414,70825,train
37415,70826,train
37416,70827,train
37417,70828,train
37418,70829,train
37419,70830,train
37420,70831,train
37421,70832,train
37422,70833,train
37423,70834,train
37424,70835,train
37425,70836,train
37426,70837,train
37427,70839,train
37428,70840,train
37429,70842,train
37430,70843,train
37431,70844,train
37432,70845,train
37433,70846,train
37434,70848,train
37435,70850,train
37436,70852,train
37437,70853,train
37438,70854,train
37439,70855,train
37440,70856,train
37441,70859,test
37442,70861,test
37443,70862,test
37444,70864,test
37445,70866,test
37446,70868,test
37447,70869,test
37448,70870,test
37449,70871,test
37450,70872,test
37451,70873,test
37452,70874,test
37453,70875,test
37454,70876,test
37455,70877,test
37456,70878,test
37457,70879,train
37458,70880,train
37459,70881,train
37460,70883,train
37461,70885,train
37462,70887,test
37463,70888,train
37464,70890,train
37465,70892,train
37466,70893,train
37467,70894,train
37468,70895,train
37469,70896,train
37470,70916,train
37471,70918,train
37472,70919,train
37473,70920,train
37474,70921,train
37475,70922,train
37476,70923,train
37477,70924,train
37478,70931,train
37479,70933,train
37480,70934,train
37481,70935,train
37482,70936,train
37483,70937,train
37484,70947,train
37485,70949,train
37486,70950,validate
37487,70951,test
37488,70953,test
37489,70955,test
37490,70957,test
37491,70959,test
37492,70961,test
37493,70963,test
37494,70965,test
37495,70967,test
37496,70969,test
37497,70970,test
37498,70972,test
37499,70973,test
37500,70974,test
37501,70975,test
37502,70976,train
37503,70977,train
37504,70978,train
37505,70979,train
37506,70980,train
37507,70981,train
37508,70982,train
37509,70983,train
37510,70984,train
37511,70985,train
37512,70986,train
37513,70987,train
37514,70988,train
37515,70989,test
37516,70991,test
37517,70993,test
37518,70995,test
37519,70996,test
37520,70997,test
37521,70998,train
37522,71000,train
37523,71001,train
37524,71003,train
37525,71005,train
37526,71006,train
37527,71008,train
37528,71009,train
37529,71010,test
37530,71012,test
37531,71013,test
37532,71014,test
37533,71015,test
37534,71016,train
37535,71017,train
37536,71018,train
37537,71020,train
37538,71021,train
37539,71022,train
37540,71023,train
37541,71028,validate
37542,71030,train
37543,71031,test
37544,71032,test
37545,71033,test
37546,71034,test
37547,71035,test
37548,71036,test
37549,71037,test
37550,71059,train
37551,71060,train
37552,71061,train
37553,71062,train
37554,71066,train
37555,71070,validate
37556,71071,train
37557,71072,train
37558,71073,train
37559,71076,train
37560,71077,train
37561,71081,test
37562,71083,test
37563,71085,test
37564,71087,train
37565,71089,train
37566,71090,train
37567,71091,test
37568,71093,validate
37569,71095,validate
37570,71099,test
37571,71101,test
37572,71106,train
37573,71107,train
37574,71108,train
37575,71109,train
37576,71110,train
37577,71111,train
37578,71112,train
37579,71127,train
37580,71128,train
37581,71129,validate
37582,71131,validate
37583,71133,validate
37584,71134,validate
37585,71136,validate
37586,71137,validate
37587,71138,validate
37588,71139,validate
37589,71140,validate
37590,71141,validate
37591,71142,validate
37592,71143,validate
37593,71144,validate
37594,71145,validate
37595,71146,validate
37596,71147,validate
37597,71148,validate
37598,71149,validate
37599,71150,validate
37600,71151,validate
37601,71152,validate
37602,71153,validate
37603,71154,validate
37604,71155,test
37605,71156,test
37606,71157,test
37607,71158,test
37608,71159,test
37609,71160,test
37610,71161,test
37611,71164,validate
37612,71166,test
37613,71168,test
37614,71170,test
37615,71171,test
37616,71172,test
37617,71173,test
37618,71174,train
37619,71175,train
37620,71187,train
37621,71189,train
37622,71191,test
37623,71192,test
37624,71193,test
37625,71195,test
37626,71196,validate
37627,71197,validate
37628,71198,validate
37629,71199,validate
37630,71200,validate
37631,71201,validate
37632,71215,train
37633,71217,train
37634,71219,train
